source_url,seed_bank,scraped_at,strain_name,breeder_name,description,yield,flowering_time,strain_type,feelings,seed_type,grow_difficulty,plant_height,thc_content,cbd_content
https://neptuneseedbank.com/product/white-cloud-genetics-zombie-storm-s1-f/,Neptune Seed Bank,2026-01-08T03:17:34.492053,White Clouds Genetics - Zombie Storm S1 (Feminized),White Clouds Genetics,Product description,,,,,,,,,
https://neptuneseedbank.com/product/white-cloud-genetics-metal-storm-f/,Neptune Seed Bank,2026-01-08T03:17:34.673750,White Clouds Genetics - Metal Storm (Feminized),White Clouds Genetics,Product description,,,,,,,,,
https://neptuneseedbank.com/product/beleaf-cannabis-white-burgundy-s1-f-fullpack/,Neptune Seed Bank,2026-01-08T03:17:34.957332,Beleaf Cannabis - White Burgundy s1 (Feminized) Fullpack,Beleaf Cannabis,"Product description
We encourage all customers to follow the laws set forth by their Country, State / Province and local municipalities. Any Seeds sold will be considered sold FOR NOVELTY PURPOSES ONLY! We take no responsibility if they are used in any fashion that can be considered illicit or illegal. All sales are final.
All Seeds are considered HEMP Seeds by law. Every seed tested contained less than 0.03% THC",,,,,,,,,
https://neptuneseedbank.com/product/twenty-20-genetics-west-coast-sour-f-10pk/,Neptune Seed Bank,2026-01-08T03:17:35.175317,Twenty 20 Genetics - West Coast Sour (Feminized) 10pk,Twenty 20 Genetics,"Product description
We encourage all customers to follow the laws set forth by their Country, State / Province and local municipalities. Any Seeds sold will be considered sold FOR NOVELTY PURPOSES ONLY! We take no responsibility if they are used in any fashion that can be considered illicit or illegal. All sales are final.
All Seeds are considered HEMP Seeds by law. Every seed tested contained less than 0.03% THC",,,,,,,,,
https://neptuneseedbank.com/product/fast-buds-west-coast-o-g/,Neptune Seed Bank,2026-01-08T03:17:35.370470,Fast Buds - West Coast O.G.,Fast Buds,Product description,,,,,,,,,
https://neptuneseedbank.com/product/envy-genetics-weedies/,Neptune Seed Bank,2026-01-08T03:17:36.291768,Envy Genetics - Weedies,Envy Genetics,"Product description
We encourage all customers to follow the laws set forth by their Country, State / Province and local municipalities. Any Seeds sold will be considered sold FOR NOVELTY PURPOSES ONLY! We take no responsibility if they are used in any fashion that can be considered illicit or illegal. All sales are final.",,,,,,,,,
https://neptuneseedbank.com/product/last-chance-seeds-junky-wedding-sunset/,Neptune Seed Bank,2026-01-08T03:17:36.602675,Last Chance - Seed Junky Genetics: Wedding Sunset,Seed Junky Genetics,"Product description
We encourage all customers to follow the laws set forth by their Country, State / Province and local municipalities. Any Seeds sold will be considered sold FOR NOVELTY PURPOSES ONLY! We take no responsibility if they are used in any fashion that can be considered illicit or illegal. All sales are final.",,,,,,,,,
https://neptuneseedbank.com/product/tiki-madman-wedding-punch-x-sunset-sherbert/,Neptune Seed Bank,2026-01-08T03:17:36.878496,Tiki Madman - Wedding Punch x Sunset Sherbert,Tiki Madman,Product description,Medium - High,60 - 65 days,,,,,,,
https://neptuneseedbank.com/product/diamond-rock-genetics-wedding-pie/,Neptune Seed Bank,2026-01-08T03:17:37.078918,Diamond Rock Genetics - Wedding Pie,Diamond Rock Genetics,"Product description
We encourage all customers to follow the laws set forth by their Country, State / Province and local municipalities. Any Seeds sold will be considered sold FOR NOVELTY PURPOSES ONLY! We take no responsibility if they are used in any fashion that can be considered illicit or illegal. All sales are final.
All Seeds are considered HEMP Seeds by law. Every seed tested contained less than 0.03% THC",,,,,,,,,
https://neptuneseedbank.com/product/sin-city-seeds-wedding-mints-w-freebie-never-sober/,Neptune Seed Bank,2026-01-08T03:17:37.300326,Sin City Seeds - Wedding Mints,Sin City Seeds,Product description,,,,,,,,,
https://neptuneseedbank.com/product/beleaf-cannabis-we-be-jammin-f-full-packs/,Neptune Seed Bank,2026-01-08T03:17:37.508765,Beleaf Cannabis - We be Jammin’ (Feminized) Full packs,Beleaf Cannabis,"Product description
We encourage all customers to follow the laws set forth by their Country, State / Province and local municipalities. Any Seeds sold will be considered sold FOR NOVELTY PURPOSES ONLY! We take no responsibility if they are used in any fashion that can be considered illicit or illegal. All sales are final.
All Seeds are considered HEMP Seeds by law. Every seed tested contained less than 0.03% THC",,,,,,,,,
https://neptuneseedbank.com/product/gnostic-seeds-waymaker/,Neptune Seed Bank,2026-01-08T03:17:37.730231,Gnostic Seeds - WAYMAKER,Gnostic Seeds,"Product description
We encourage all customers to follow the laws set forth by their Country, State / Province and local municipalities. Any Seeds sold will be considered sold FOR NOVELTY PURPOSES ONLY! We take no responsibility if they are used in any fashion that can be considered illicit or illegal. All sales are final.
All Seeds are considered HEMP Seeds by law. Every seed tested contained less than 0.03% THC",,,,,,,,,
https://neptuneseedbank.com/product/watermelon-ultra-strain/,Neptune Seed Bank,2026-01-08T03:17:38.013104,Neptune Pharms - Watermelon Ultra,Neptune Pharms,"Product description
Watermelon Ultra Strain Feminized Seeds by Neptune Pharms
Watermelon Ultra strain by Neptune Pharms is a mouthwatering hybrid that blends the juicy, candy-sweet terps of Z with the potency and kushy earthiness of MK Ultra. Offered in packs of 1, 3, 6, 10, and 25 feminized seeds, this cultivar was bred in-house at Neptune Pharms for big flavor, resin-rich flowers, and a balanced, hard-hitting high.

Lineage
Z x MK UltraType: Feminized SeedsPack Sizes: 1, 3, 6, 10, or 25 SeedsDominant Type: Hybrid (Balanced to Indica-Leaning)

Aroma, Flavor & Terpenes
Watermelon Ultra strain bursts with sweet watermelon candy, tropical fruit, earthy kush, and gas undertones. The Z parent provides its signature candy fruit terps, while MK Ultra layers in depth, spice, and potency for a sweet-meets-savory finish.

⚡ Effects & Experience
Expect a happy, euphoric cerebral buzz followed by a relaxing, full-body stone. Watermelon Ultra is perfect for:


Flavor-heavy smoke sessions


Creative work or social activities


️ Evening relaxation and stress relief



Growing Info


Height: Medium with strong branching


Flowering Time: 8-9 weeks


Appearance: Dense buds coated in trichomes, often showing purple and magenta tones under cooler temps


Resin Output: Excellent for solventless hash or rosin presses



Why Choose Watermelon Ultra by Neptune Pharms?


Fruity Z terps balanced with kushy MK Ultra depth


Feminized seeds available in multiple pack sizes (1-25)


Balanced hybrid effects: euphoric and relaxing


Bred in-house by Neptune Pharms for flavor, frost, and bag appeal



Available Now at Neptune Seed Bank
Order Watermelon Ultra feminized seeds now at NeptuneSeedBank.com. Verified clones may be available at KingKongClones.com. Shop premium THCA flower at PackTrapper.com or buy bulk from Trapgods.io. Explore mushroom-infused products at Mycological.co.

Similar Strains from Neptune Seed Bank:


Z hybrids


MK Ultra crosses


Fruit-forward feminized strains



About Neptune Pharms
Neptune Pharms is the in-house breeding project of Neptune Seed Bank, focused on delivering stable, resin-rich cultivars with loud terps, heavy frost, and premium bag appeal. With Watermelon Ultra, they’ve combined two powerhouse parents to create a strain that’s as flavorful as it is potent.",Medium - High,60 - 65 days,Indical Leaning Hybrid,"calm, Euphoric, relaxed",Feminized,Easy,High,,
https://neptuneseedbank.com/product/watermelon-rolex-2strain/,Neptune Seed Bank,2026-01-08T03:17:38.320810,Canna Research Co. - Watermelon Rolex,Canna Research Co.,"Product description
Watermelon Rolex Strain Regular Seeds by Canna Research Co.
Watermelon Rolex strain by Canna Research Co. is a juicy, terp-loaded hybrid that blends a Watermelon Sherbert Zkittlez pheno (#6) with their own Watermelon Rolex F2. Offered in a 10+ pack of regular seeds, this strain showcases elite fruity flavor, bright bag appeal, and exceptional resin production—perfect for breeders, hashmakers, and lovers of candy-forward cultivars.
 Lineage
Watermelon Sherbert Zkittlez Pheno #6 x Watermelon Rolex F2Type: Regular SeedsPack Size: 10+ SeedsDominant Type: Hybrid (Balanced)

 Aroma, Flavor & Terpenes
Watermelon Rolex strain bursts with a fresh melon-candy profile, delivering notes of watermelon Jolly Rancher, creamy Zkittlez, and subtle tropical sherbet. On the grind, deeper layers of gassy fruit peel and earthy funk come through—ideal for those chasing exotic fruit-forward terps.

⚡ Effects & Experience
Expect a blissful, uplifting high that promotes mental clarity, mood elevation, and calm physical energy. Watermelon Rolex is well-suited for daytime creativity or social sessions and is often described as “zippy but smooth,” making it a versatile hybrid for any occasion.

 Growing Info
Watermelon Rolex strain grows with a medium structure and strong lateral branching, producing dense, resin-glazed buds that finish in 8-9 weeks. Phenotypes often display vibrant greens and pink pistils, with an impressive trichome layer. Performs well indoors and is a strong choice for solventless extraction or boutique flower runs.

 Why Choose Watermelon Rolex by Canna Research Co.?


 Loud candy-melon terp profile


 High resin content—ideal for rosin or hash


 10+ regular seeds for robust pheno hunts


 Boutique-grade genetics with exotic expression



 Available Now at Neptune Seed Bank
Order your Watermelon Rolex regular seeds now at NeptuneSeedBank.com. For verified clones, check KingKongClones.com. After THCA flower? Shop PackTrapper.com or bulk options at Trapgods.io. Explore functional and gourmet mushrooms at Mycological.co.

 Similar Strains from Neptune Seed Bank:


Watermelon Zkittlez


Zkittlez BX


Melonade



 About Canna Research Co.
Canna Research Co. focuses on precision breeding with an emphasis on terpene complexity, cannabinoid depth, and genetic stability. Their cultivars like Watermelon Rolex, Sugar Titz, and other melon-forward profiles are crafted with extraction, flavor, and performance in mind. Explore their work at NeptuneSeedBank.com.",Medium - High,60 - 65 days,,,,,,,
https://neptuneseedbank.com/product/crystal-rose-seed-co-watermelon-otai/,Neptune Seed Bank,2026-01-08T03:17:38.547319,Crystal Rose Seed Co. - Watermelon Otai,Crystal Rose Seed Co.,"Product description
We encourage all customers to follow the laws set forth by their Country, State / Province and local municipalities. Any Seeds sold will be considered sold FOR NOVELTY PURPOSES ONLY! We take no responsibility if they are used in any fashion that can be considered illicit or illegal. All sales are final.
All Seeds are considered HEMP Seeds by law. Every seed tested contained less than 0.03% THC",,,,,,,,,
https://neptuneseedbank.com/product/bay-area-cannabis-seeds-warlock-f/,Neptune Seed Bank,2026-01-08T03:17:38.886860,Bay Area Cannabis Seeds - Warlock (F),Bay Area Cannabis Seeds,Product description,,,,,,,,,
